idstate,idaction,qvalue
4303,1,985.3501127035174
4304,0,979.8441940194508
4304,1,981.2611134193842
4305,0,989.1667609886186
4305,1,991.2194522258534
4306,0,981.9973264370668
4306,1,981.5053841330888
4307,0,978.2041545132065
4307,1,978.5847052434857
4308,0,991.0953614623197
4308,1,988.0529773915364
4309,0,971.5472160914164
4309,1,971.1493506795061
4310,0,991.7343878702784
4310,1,988.3531659532061
4311,0,984.5123738849171
4311,1,985.8655939551752
4312,0,986.3578889059686
4312,1,988.758104404005
4313,0,991.0971961155427
4313,1,992.6574980697502
4314,0,986.8993121384865
4314,1,988.0229476802358
4315,0,982.1918694987129
4315,1,984.514007779708
4316,0,982.6634279674562
4316,1,981.4559235728991
4317,0,975.6814160667973
4317,1,975.6057076438243
4318,0,993.4457176184991
4318,1,991.2142863295034
4319,0,974.4104496865563
4319,1,969.6476704466515
4320,0,990.1345568592617
4320,1,990.2561396284992
4321,0,978.2020266128366
4321,1,975.381242149464
4322,0,986.3316857926989
4322,1,984.1593849868767
4323,0,989.9690486107233
4323,1,989.7445569538522
4324,0,980.0986603462482
4324,1,976.9476894721482
4325,0,928.877181767006
4325,1,873.2914509063393
4326,0,988.5632714561232
4326,1,987.694711960133
4327,0,992.3026893227257
4327,1,993.0945127858611
4328,0,987.3270746762707
4328,1,987.7748085679056
4329,0,988.024507352585
4329,1,984.8611418666706
4330,0,993.5134810965376
4330,1,990.6769915098844
4331,0,986.5561888780884
4331,1,985.2517717130435
4332,0,977.874706085135
4332,1,996.9658112614408
4333,0,979.5488053267679
4333,1,977.0842893501567
4334,0,983.2028029853952
4334,1,979.3335768250427
4335,0,993.4438560129175
4335,1,993.3932421130864
4336,0,993.4117427846672
4336,1,993.2541339672804
4337,0,993.7184984728367
4337,1,995.1918029322135
4338,0,985.1497184144903
4338,1,984.1734073689586
4339,0,972.8082993334601
4339,1,971.2891118481017
4340,0,980.4971964247745
4340,1,979.2306877540751
4341,0,985.9890329262505
4341,1,992.2430111864207
4342,0,982.0849056597277
4342,1,984.8664921746238
4343,0,990.2030435588329
4343,1,991.5202165226691
4344,0,990.3859061702924
4344,1,987.4580709192072
4345,0,991.6712670109605
4345,1,992.7470296958727
4346,0,985.3896169197028
4346,1,985.2804756212788
4347,0,988.8174503115125
4347,1,989.6621653435241
4348,0,987.8947131758713
4348,1,987.0545069869174
4349,0,978.3906565386342
4349,1,980.2965010631688
4350,0,988.7909387216705
4350,1,989.8916768735814
4351,0,983.8436466621753
4351,1,982.9383311620612
4352,0,966.7026397262111
4352,1,965.6641126573402
4353,0,992.4856046618111
4353,1,991.6580844078387
4354,0,514.6307122996885
4354,1,694.464404602815
4355,0,984.8721010040208
4355,1,984.1703660445598
4356,0,989.6544981995098
4356,1,991.1675294368977
4357,0,995.3300477847285
4357,1,995.416671869461
4358,0,975.5129187264646
4358,1,975.863874307671
4359,0,993.3582653197939
4359,1,993.2634644871351
4360,0,971.9046885096757
4360,1,970.2971901855569
4361,0,970.5695271529486
4361,1,970.3356690442556
4362,0,988.0767177204302
4362,1,988.6392410731299
4363,0,977.8887310386018
4363,1,976.2052196899033
4364,0,986.4543166193329
4364,1,985.7101580961735
4365,0,932.0790426919617
4365,1,969.5548374877101
4366,0,988.6364457703362
4366,1,988.7023340735502
4367,0,969.0237994442813
4367,1,967.0744370060636
4368,0,983.6566819384652
4368,1,981.6532311769325
4369,0,979.7791762859775
4369,1,980.9741695011486
4370,0,985.984046638563
4370,1,980.8962460411884
4371,0,965.551430927331
4371,1,983.0877266474249
4372,0,986.6010271029492
4372,1,987.7583674618767
4373,0,987.5076788459437
4373,1,982.7684152084603
4374,0,983.3227786383237
4374,1,982.057666380952
4375,0,992.3638790573668
4375,1,992.8181522034511
4376,0,990.9883924063424
4376,1,990.8994053697581
4377,0,989.1933766645163
4377,1,993.2773995894379
4378,0,993.8211219937137
4378,1,993.312216806564
4379,0,975.9927643988888
4379,1,974.2328922465882
4380,0,987.3609248228769
4380,1,987.8358666549207
4381,0,993.323031143879
4381,1,994.2713397768653
4382,0,980.2919116214753
4382,1,989.8702401379967
4383,0,990.5575380076738
4383,1,990.5348682096846
4384,0,996.8264465479728
4384,1,996.3739211380101
4385,0,986.6123880397913
4385,1,987.0978064643757
4386,0,983.821013979485
4386,1,985.083634433386
4387,0,986.2218171340431
4387,1,987.3099076999765
4388,0,985.9970825562361
4388,1,987.9640914114885
4389,0,988.9657285255123
4389,1,987.3025789410756
4390,0,976.9916293600841
4390,1,974.8905386729748
4391,0,978.2901337198567
4391,1,977.8196429187703
4392,0,975.2504370898712
4392,1,972.5815723731781
4393,0,971.3746086660477
4393,1,967.8211340144009
4394,0,984.7455940536117
4394,1,986.534708946756
4395,0,991.6778389416158
4395,1,993.6200977591982
4396,0,982.3333383638296
4396,1,983.3194261529082
4397,0,968.2761724625525
4397,1,975.7375995192309
4398,0,987.6212478595307
4398,1,986.446906665632
4399,0,991.0418373921846
4399,1,990.7629697534111
4400,0,974.1979717139029
4400,1,973.321334275728
4401,0,994.3656027881118
4401,1,993.6589588780632
4402,0,990.0533864701296
4402,1,988.4831950785718
4403,0,974.5386124857437
4403,1,975.402995988902
4404,0,983.8418235905345
4404,1,987.1915550679311
4405,0,993.2094161206653
4405,1,993.2765944865185
4406,0,986.5161833062978
4406,1,985.6100176149379
4407,0,958.0162789609424
4407,1,957.6696607088463
4408,0,992.8352842949512
4408,1,992.0485689284295
4409,0,979.8009004079095
4409,1,982.5390659306021
4410,0,985.1249979453676
4410,1,984.941773610864
4411,0,992.069736691966
4411,1,986.0411722504775
4412,0,980.0750152943893
4412,1,981.7898667690324
4413,0,982.1964438222623
4413,1,981.6772485657083
4414,0,977.6771970106724
4414,1,976.4055405227689
4415,0,984.1011883723086
4415,1,984.9256021208898
4416,0,984.8406600222282
4416,1,986.1629995477349
4417,0,977.7964379714571
4417,1,975.9722146599593
4418,0,990.3059854379476
4418,1,987.7737769229448
4419,0,968.9923438423994
4419,1,968.123556633558
4420,0,984.1299439244581
4420,1,979.4693872359848
4421,0,988.2937997494694
4421,1,987.7563718151735
4422,0,979.9528786955019
4422,1,972.2440882086578
4423,0,989.6256301435951
4423,1,988.5447977169988
4424,0,987.5047378158893
4424,1,989.5489884547161
4425,0,986.2012618655488
4425,1,986.2741397419196
4426,0,975.1489288763291
4426,1,977.5667346007751
4427,0,976.8596209567229
4427,1,975.6518775809518
4428,0,983.9020254470379
4428,1,981.3806971663596
4429,0,969.2151789800206
4429,1,942.1703247847136
4430,0,990.9618129451603
4430,1,990.9762324930167
4431,0,988.3094512755365
4431,1,988.8126813441048
4432,0,978.4247320219399
4432,1,977.6403926595212
4433,0,973.5029088235538
4433,1,972.6823048272136
4434,0,975.3126596144043
4434,1,976.9906861370312
4435,0,979.6094818611444
4435,1,982.1389584863567
4436,0,985.6087092931144
4436,1,987.4267553395987
4437,0,985.6307027079151
4437,1,984.9519103498699
4438,0,982.8439406452993
4438,1,987.5740275796086
4439,0,986.0253424838844
4439,1,984.1392374824327
4440,0,978.9750009636565
4440,1,976.2660548322557
4441,0,977.2904460610308
4441,1,971.4816909823189
4442,0,981.0416589590604
4442,1,982.1198097326039
4443,0,982.9713270250725
4443,1,981.4315053525709
4444,0,977.7180697225895
4444,1,964.9389700736465
4445,0,976.1948365580063
4445,1,977.5273950850369
4446,0,989.0008922049661
4446,1,988.2022899543924
4447,0,974.4825995706288
4447,1,975.9411649716453
4448,0,987.6053207359893
4448,1,982.8993877093542
4449,0,967.6609330487448
4449,1,977.7218507447901
4450,0,974.0165009890059
4450,1,974.6359284681146
4451,0,993.0054445362803
4451,1,993.4811348901933
4452,0,981.2667445737466
4452,1,977.3264318831448
4453,0,987.3880455980129
4453,1,982.438330976204
4454,0,985.0225677587323
4454,1,981.6934249317296
4455,0,974.0741696687293
4455,1,974.469964311246
4456,0,980.3432379737642
4456,1,982.2906979552192
4457,0,975.7811315631654
4457,1,970.8825518722199
4458,0,988.0915937199326
4458,1,985.8866119302918
4459,0,985.5185880285599
4459,1,987.2215202409903
4460,0,978.3952064684835
4460,1,977.3656710569887
4461,0,976.1272608590773
4461,1,973.132731587534
4462,0,989.8167122433765
4462,1,987.6356853116458
4463,0,986.592845458596
4463,1,987.6585305738442
4464,0,987.4797654055972
4464,1,990.0663167224473
4465,0,992.5250422312123
4465,1,992.6692376466962
4466,0,984.0452901049964
4466,1,981.5082270771533
4467,0,990.0087645922903
4467,1,990.3517080482932
4468,0,991.2566748115905
4468,1,992.8482238676276
4469,0,988.1940343716667
4469,1,988.130650446519
4470,0,973.1202649416266
4470,1,978.008599840965
4471,0,987.2193695046026
4471,1,984.109814953934
4472,0,986.9344366028729
4472,1,985.6123011940165
4473,0,992.8368838547758
4473,1,990.5479165902076
4474,0,980.9318649885379
4474,1,982.736659303971
4475,0,983.369688061155
4475,1,981.2416460451591
4476,0,991.4068553836503
4476,1,990.9929915512241
4477,0,989.4462453847509
4477,1,991.2560011638254
4478,0,987.2969200406822
4478,1,986.9806964572654
4479,0,995.0979400505045
4479,1,995.7187410972167
4480,0,991.8512567966961
4480,1,990.7918536831369
4481,0,987.0138521984541
4481,1,990.1848625671312
4482,0,988.1913397291298
4482,1,989.522878354469
4483,0,986.666168734263
4483,1,984.5921468734361
4484,0,977.8041916415535
4484,1,977.9759284174427
4485,0,990.631283405173
4485,1,990.5952542135587
4486,0,983.8073508846725
4486,1,980.3429139178896
4487,0,986.246911981535
4487,1,986.1606824324815
4488,0,988.3066881806121
4488,1,989.7468816994328
4489,0,984.9295024801856
4489,1,987.1933148259441
4490,0,983.861061343393
4490,1,984.1748523254639
4491,0,985.4042328240985
4491,1,985.6550012045179
4492,0,981.3336022031451
4492,1,982.003125437589
4493,0,993.5300499722869
4493,1,996.4550607178287
4494,0,994.8559622595332
4494,1,995.2252172217626
4495,0,976.1129246491116
4495,1,971.0793327295081
4496,0,984.1703202404145
4496,1,982.5151226569058
4497,0,994.7049113241503
4497,1,994.5673209885276
4498,0,990.3013939122432
4498,1,991.5117042913921
4499,0,990.0345525785872
4499,1,990.7204630151633
4500,0,987.6757367751538
4500,1,985.8075715738303
4501,0,981.0148378114095
4501,1,979.6763402859565
4502,0,982.8106960234917
4502,1,983.5487650857073
4503,0,990.4073754509463
4503,1,989.2507326614365
4504,0,981.92444512558
4504,1,982.9230043988457
4505,0,974.4981184375301
4505,1,975.5116275249995
4506,0,990.825588817068
4506,1,991.0716010270369
4507,0,980.4088225786292
4507,1,981.7911796526655
4508,0,984.5756178365265
4508,1,982.0692556248097
4509,0,996.0005359176894
4509,1,994.7657706068624
4510,0,952.6501066636549
4510,1,958.111588478151
4511,0,991.1358560705664
4511,1,991.0037902679368
4512,0,992.779482186108
4512,1,991.4670799489776
4513,0,988.3499721775606
4513,1,988.2145440266452
4514,0,968.3692296553121
4514,1,967.3752319655006
4515,0,997.0887050226133
4515,1,996.3964208665586
4516,0,985.3217833176994
4516,1,984.6469177164745
4517,0,976.4397087633844
4517,1,977.6048827294029
4518,0,985.88883666833
4518,1,987.6341755428545
4519,0,974.5376400512179
4519,1,970.6290007332545
4520,0,979.0764910894827
4520,1,978.3014705630555
4521,0,972.1166708599965
4521,1,971.1845270625458
4522,0,979.5026883517764
4522,1,984.2424714901597
4523,0,991.9788379718734
4523,1,993.1621611388024
4524,0,990.1147164614613
4524,1,990.9771232916496
4525,0,989.4178023938949
4525,1,987.4636406342993
4526,0,979.6413386291018
4526,1,979.1678583018368
4527,0,978.2351082588274
4527,1,980.054681016207
4528,0,983.0412192747197
4528,1,985.6957941086839
4529,0,976.8919484193556
4529,1,979.5120752487238
4530,0,955.2483035631637
4530,1,971.1018524241045
4531,0,981.1089286651162
4531,1,985.2550461924284
4532,0,979.2428640215143
4532,1,977.0837161349699
4533,0,995.4687310525712
4533,1,995.2114214749469
4534,0,981.1198355944027
4534,1,979.8143223266475
4535,0,973.9278729480759
4535,1,976.7284615487616
4536,0,987.4347598458146
4536,1,987.9505632698167
4537,0,992.5664585458314
4537,1,991.7541416237802
4538,0,978.4153546578656
4538,1,980.7769494807325
4539,0,980.9817642564919
4539,1,979.0104703755806
4540,0,970.4940198280642
4540,1,964.0185963552235
4541,0,987.7548440926556
4541,1,988.3669044373889
4542,0,991.0669042242997
4542,1,991.1461659270485
4543,0,979.8245935162054
4543,1,978.5699016191309
4544,0,976.4475403361864
4544,1,980.9244855285547
4545,0,986.0530953444752
4545,1,983.7819829075254
4546,0,987.5368406167738
4546,1,988.0501864759327
4547,0,982.6372541981924
4547,1,983.3916465327495
4548,0,987.5054974497026
4548,1,987.6941097640929
4549,0,988.5190603557123
4549,1,990.746328795753
4550,0,982.422665761105
4550,1,980.6964624367986
4551,0,989.8978877035519
4551,1,988.1148278430741
4552,0,962.8060685975436
4552,1,978.3268762070934
4553,0,986.9624013591686
4553,1,987.2688165317738
4554,0,979.8067748843348
4554,1,975.3324518294751
4555,0,987.099931293056
4555,1,990.2212549925022
4556,0,966.4402634999067
4556,1,964.6755794175668
4557,0,989.6740823495281
4557,1,992.7626038044284
4558,0,972.4459565781071
4558,1,974.5398917518914
4559,0,975.89958121227
4559,1,980.2430078896296
4560,0,981.6754170601387
4560,1,979.2307133082335
4561,0,977.69793355373
4561,1,996.1163252977484
4562,0,985.2293184739015
4562,1,986.275551378051
4563,0,988.8140888204264
4563,1,986.9222287062935
4564,0,968.3024746530841
4564,1,988.9876485708297
4565,0,993.8485295560757
4565,1,993.9465267103319
4566,0,984.3771532324063
4566,1,981.5518104362841
4567,0,989.1224345002504
4567,1,990.0222809905039
4568,0,985.6791421620012
4568,1,982.5325844148583
4569,0,939.8547078498253
4569,1,922.8755655058335
4570,0,976.3300910986418
4570,1,978.0948144682882
4571,0,985.3510524764147
4571,1,982.5290425378166
4572,0,992.0696047176531
4572,1,993.2169953143368
4573,0,987.0497289551795
4573,1,985.5546616450292
4574,0,972.6380553857502
4574,1,971.2984991274168
4575,0,981.2481254385002
4575,1,977.879504309569
4576,0,975.2689510146353
4576,1,975.8793078848299
4577,0,990.4737393431096
4577,1,990.3594750884331
4578,0,985.6014108409888
4578,1,985.8036092078777
4579,0,952.6992796565307
4579,1,974.0429370161495
4580,0,969.4098816917723
4580,1,968.1912511115354
4581,0,990.3002566759747
4581,1,989.3888717282517
4582,0,985.9721405910403
4582,1,981.9268123498847
4583,0,988.1801546790267
4583,1,991.2149677176898
4584,0,988.428976565657
4584,1,990.8088472255617
4585,0,988.3710741230497
4585,1,992.9960156057011
4586,0,982.4954456493895
4586,1,978.7105171942961
4587,0,994.7503614471145
4587,1,995.5912798211097
4588,0,983.9811627159563
4588,1,983.3001229733045
4589,0,969.9237959944788
4589,1,969.7090001702893
4590,0,907.0612967619061
4590,1,943.7144513050051
4591,0,979.1819236293088
4591,1,983.5092211746856
4592,0,982.5453426259344
4592,1,980.9089392736943
4593,0,987.6001081870786
4593,1,987.9406638399669
4594,0,965.9047689709039
4594,1,911.1051348784695
4595,0,994.1633677037744
4595,1,993.561842512999
4596,0,974.1576380247734
4596,1,975.2012676013014
4597,0,978.6219034339005
4597,1,975.1902350730077
4598,0,975.0510931061093
4598,1,972.7404798315097
4599,0,976.6414191683472
4599,1,981.224051864702
4600,0,975.7859186469019
4600,1,975.5912691496485
4601,0,987.3268546346668
4601,1,988.2978001914698
4602,0,978.0927200748099
4602,1,983.0709425024339
4603,0,981.8921945030072
4603,1,979.2211279742066
4604,0,991.3445683372834
4604,1,988.3711004844708
4605,0,976.2359240017298
4605,1,975.2532315932332
4606,0,984.605081427404
4606,1,988.2251156966234
4607,0,978.1742516622483
4607,1,977.9197248906423
4608,0,974.6642594016064
4608,1,974.6770082209055
4609,0,997.8566130366225
4609,1,996.709881101807
4610,0,993.0734352803046
4610,1,993.0604054009124
4611,0,976.3988954054262
4611,1,979.9809822226881
4612,0,984.6423653151785
4612,1,980.323395703491
4613,0,988.4502841366698
4613,1,987.5175578061449
4614,0,977.1995800874448
4614,1,971.9734857365731
4615,0,972.758937495794
4615,1,972.1078054546376
4616,0,989.6323052326151
4616,1,989.339776482084
4617,0,987.6864154516722
4617,1,984.503795643704
4618,0,977.8662534595476
4618,1,983.1796766926747
4619,0,955.9630688112011
4619,1,957.1514689211112
4620,0,989.8931216471019
4620,1,990.533162679871
4621,0,960.6585385363809
4621,1,919.1797491193063
4622,0,993.4971075756446
4622,1,993.1269606330661
4623,0,989.6603465331888
4623,1,990.9191891919814
4624,0,988.9856861036872
4624,1,990.0449466963873
4625,0,986.9109160859404
4625,1,987.3516406762892
4626,0,957.8706734547486
4626,1,995.8946237067254
4627,0,986.1799363593864
4627,1,986.1875643956112
4628,0,991.0132969127937
4628,1,992.425774693316
4629,0,983.0031061772335
4629,1,984.7502698499947
4630,0,981.485886887712
